,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
9780,0.41246700790511104,0.9156496274691733,0.44277639575289696,0.8397991475372246,0.6305088813364821,0.01442232333039739,0.8391836795790798,0.6117164203767372,0.6523311149617367,0.40036203109687896,0.020550141350706763,0.23650269633690524,0.05687672613542738,0.11391101389030778,API Specialist
9781,0.6989770284448305,0.8527376922388429,0.05570949392140134,0.5878706685470592,0.9472233772498141,0.2727772686669805,0.08563581308745694,0.45530642258363807,0.5530645327897743,0.9794098552298264,0.6756990959420868,0.4904186135049088,0.47264720990691134,0.3819262653670463,Technical Writer
9782,0.3957350524411102,0.7644199916269341,0.7829937634751781,0.213700752290101,0.2759077998709183,0.12263511692536855,0.7432998465653226,0.3749298897610004,0.05225849506114466,0.7633333828521593,0.21052340855519058,0.4210753482452144,0.2222248357477148,0.10474664474220297,Software Developer
9783,0.08223236802618916,0.9416755902569858,0.673002284523851,0.9209915471045533,0.6309016677564533,0.3079519968071114,0.7694119905092862,0.6868322244114828,0.03866245428334025,0.2821363041357664,0.002124801135469978,0.5436975616316991,0.36461589392068394,0.3315130935100026,API Specialist
9784,0.31776180148256905,0.7482761681095326,0.055029689762660094,0.9254657737325324,0.21741451446283677,0.9228693172300777,0.5331692269397501,0.2596597583608582,0.4980678289185486,0.753328213485427,0.013121351461768738,0.9504554177358062,0.7041434846823728,0.7253784784740195,Project Manager
9785,0.17254128857977535,0.7698145273259843,0.933896431125141,0.25987914015557834,0.7258165403076721,0.020403433694443862,0.6299194678488987,0.9839146492891161,0.4736616026349719,0.7203771595419406,0.1319492337486874,0.7584235056564845,0.08273796065383787,0.03202015368927558,Business Analyst
9786,0.8199492820994428,0.7426295416418377,0.32561656092439784,0.43746468612753553,0.6077416031402538,0.8139191792226907,0.5650714202077338,0.5926688524564222,0.015472389721501889,0.7628854981417872,0.4501703131197413,0.1985742782332114,0.988465748524157,0.5701684207290841,Software tester
9787,0.06748003994393481,0.3089949736947595,0.13394346834921067,0.9543530043279976,0.9509016627480105,0.39774000658482034,0.4308720018558695,0.7215523433736487,0.5679767554161016,0.8756673187529848,0.9842331204846763,0.5386184251825826,0.462668051536837,0.32041030176697927,Customer Service Executive
9788,0.37878152772273344,0.259819545225481,0.5377794920219907,0.5225313780552516,0.7417576227096259,0.5938172253267187,0.6184121138911021,0.2173839590172446,0.6716171219875428,0.23460773105479682,0.11167088746557186,0.06869209395497533,0.6051777098554427,0.48215953475787077,Project Manager
9789,0.9369207091820752,0.2229501303637822,0.028388712830608398,0.6675101672209361,0.04779772050565678,0.05746030397667612,0.6487882310093189,0.8098941067024392,0.22837623231770976,0.5427193009369907,0.3262865475403104,0.2352089167886714,0.5382756301318499,0.3660494877881737,Customer Service Executive
9790,0.9370130534309229,0.5117851883879859,0.0048852232316969335,0.18122126035076347,0.9952976078990499,0.24382645453644358,0.26132100170241235,0.02441794013680465,0.8395723532964401,0.9908495968125421,0.35847339015852264,0.915991454319181,0.06397563494742842,0.950365479145269,Software tester
9791,0.9663146170088326,0.5158769397154198,0.1969093002915382,0.9439055111212039,0.7836111882201187,0.712990271933338,0.30742813151508097,0.24788756891917207,0.5714204111859336,0.05088747972422458,0.5035620744131871,0.5138727615292232,0.8049332316442351,0.17300484835082597,Database Administrator
9792,0.027638098156637203,0.368622400126545,0.5701953860660284,0.544725667050359,0.33563311315212774,0.7189487357996441,0.20548324587873845,0.8703828609823246,0.5206045178376786,0.5450904962559797,0.6855011619205449,0.8215896507580495,0.2658301997098407,0.4219031741902739,Graphics Designer
9793,0.13968184457367394,0.47885186812093694,0.14149362351895722,0.2508841101465653,0.8921414842540538,0.41078691436909176,0.3487549724155202,0.5239707083415431,0.8874379422581327,0.8048442380841664,0.7540677936465232,0.37725752957270087,0.3026033976449565,0.24855632810313188,Hardware Engineer
9794,0.33220861857392936,0.8245285554448815,0.9273112027474266,0.6379562225081817,0.5687502351924307,0.7220669308834692,0.24963342706955072,0.2984249101478854,0.16874869932004632,0.6842197238276774,0.21163270631307574,0.0023306924839668897,0.9778233086366989,0.882246424588568,Graphics Designer
9795,0.41874128223839824,0.022024909379941615,0.20169486928629787,0.8098538566710056,0.5641294774909519,0.3060921550669182,0.4370015402983508,0.7990712155767519,0.3945521202788633,0.6899190072081919,0.16368386392285272,0.017933007094238063,0.8842547629525466,0.1726540470189074,Business Analyst
9796,0.11711080398783569,0.007790333166554753,0.7306677910586785,0.16826833432360822,0.3515480432909691,0.08260832615766367,0.17612460718902878,0.20083496879728402,0.17538133927882305,0.8063600484040574,0.32056383540356026,0.6345844513640513,0.3889678110998698,0.9055915542362261,Helpdesk Engineer
9797,0.906743012113516,0.4000958212090179,0.2419731011823275,0.22281025524699427,0.35930921616824896,0.07732677133954013,0.08492285817985323,0.12972774073288196,0.6183705560231773,0.7662788997032051,0.1268627636875821,0.5089031985371052,0.5662871081790558,0.5859594200071291,API Specialist
9798,0.28555020508860784,0.2186957620011053,0.37447069464418936,0.6340453599560125,0.6584365481386801,0.07017860869169157,0.5890510462106727,0.8045664114112284,0.6148793381278658,0.3334543305983968,0.5426695244306912,0.9573552370262216,0.3594159598914898,0.7638075274033184,Software tester
9799,0.6666157203926925,0.7334016614930018,0.9688798736190305,0.2109689017170252,0.34045140658542705,0.876048920042415,0.5804033088623161,0.8072201235766301,0.6741632866913592,0.41526857191403477,0.44211041504198234,0.6880098634022573,0.31212373203624655,0.8478910125473227,AI ML Specialist
9800,0.307163477098079,0.6837403421168085,0.6009260380165463,0.20290610384583763,0.9202402030070158,0.7809404248132368,0.040897843973334624,0.6878635049603363,0.9261698744945295,0.3217753930196544,0.05256060603059043,0.8761678738589396,0.8865500303976183,0.868564155074072,Business Analyst
9801,0.015612205816962543,0.030674379355727477,0.6270384339230834,0.3424635759352773,0.3751043757757778,0.6537090921889087,0.18002999504639305,0.038469427425842584,0.49250820390908345,0.7622828062082834,0.8975476167132461,0.6702283458653092,0.9613943027222729,0.41409744682204996,Software Developer
9802,0.5812397313386064,0.1631518631254204,0.18176679663105266,0.29538146932517806,0.5706527714133389,0.4146418623677257,0.999660441519912,0.7856259722010694,0.39683643972252436,0.940183785602224,0.3740627809608378,0.06508597231760416,0.22309159269399037,0.9326721452136194,API Specialist
9803,0.052970758490947234,0.044118512354543005,0.5946983518200963,0.21071323924301455,0.3601377594314499,0.5635584048471929,0.06364228604174071,0.5661744426196635,0.1981527329833378,0.056661519086385725,0.5352523124967012,0.3853992019580026,0.8882041130826818,0.5958457294202101,Software tester
9804,0.9273972641726511,0.58334842018112,0.515921816451434,0.9371367134124302,0.3630683766225745,0.4286655742451069,0.011787768877023486,0.8351723591170578,0.22533705224225942,0.6400488344482969,0.336066154322909,0.17338112116029447,0.9893841813217714,0.5098755277580115,Technical Writer
9805,0.6558981718284569,0.03434614726072949,0.9755237186326005,0.9878557139826487,0.4864527984636855,0.5425974330600142,0.5258571416434421,0.8436577098491939,0.9984399636177071,0.17286318264563116,0.46996272529999206,0.9229229664541312,0.7914514800884798,0.23670753093639374,Customer Service Executive
9806,0.5863787390971513,0.8910472921649698,0.7781238598194414,0.478692535679044,0.2066296754424557,0.8879672359863163,0.20245567920328023,0.8407630147275275,0.5966164994398507,0.12489931120472242,0.33643185208638304,0.05676876196766112,0.3119954956848906,0.45890555218294027,Database Administrator
9807,0.27095305947292414,0.5105902134026943,0.6551497576861977,0.06484272274503322,0.7688239799733556,0.1421518927608889,0.9256167317521785,0.2267276449688641,0.277085637701208,0.1392036122764716,0.9789845309995018,0.0211563142669553,0.18859411615992827,0.6428152825996675,Information Security Specialist
9808,0.7528830769712104,0.9093339570746644,0.3844700407665056,0.42238333907002434,0.8576337970190356,0.5632610669759358,0.27392778835314213,0.09309858067264498,0.30599362213326364,0.9520412793897689,0.5502986792736918,0.710110614659597,0.9997629949424404,0.8982848892705674,Software Developer
9809,0.7833386160112671,0.857440327349731,0.706622779209524,0.5197093051836776,0.1493532717272419,0.15326818411858434,0.04933701854145156,0.1477615000040695,0.955503910158894,0.3185529924618057,0.9039396703769582,0.9484461733751429,0.8947146023513262,0.43239470632695987,AI ML Specialist
9810,0.7305664706764687,0.781995038578528,0.8747084294292209,0.03832856464605827,0.37390071941861236,0.35675599129463975,0.3394640914960815,0.8288977694152361,0.1214401418862463,0.2534753064924058,0.6342380613853691,0.34537129780598697,0.07636854579996022,0.03391075842747149,API Specialist
9811,0.5153880347328701,0.2811547856442109,0.9835337581400451,0.7598442349780463,0.17161422776642,0.6203741982487322,0.8841384869883236,0.585253205125432,0.7315553808112925,0.6100255641932776,0.06143844354663164,0.13986695401070193,0.10967200482866457,0.13560178500949494,Networking Engineer
9812,0.44618403951488894,0.6749214372280142,0.31814062756413175,0.8420221958344425,0.9308538202728441,0.7175455072057882,0.9759466801279086,0.3652581672272561,0.3691738105390322,0.5965532482391472,0.3245870444840423,0.6043844921523539,0.7252536974750511,0.1435708336895467,API Specialist
9813,0.6230981637935558,0.859353273460499,0.28523440074220363,0.671104139164172,0.1470653936606542,0.4842656701526805,0.08348512413800457,0.5962328037270371,0.11485436448561093,0.3674658720572259,0.840086148972173,0.5212766591079532,0.9930963889570532,0.9709105944129334,AI ML Specialist
9814,0.32413704280237277,0.29384333032947374,0.35359856001469303,0.260905307237427,0.8837191548056852,0.7999230255018392,0.15540823263567516,0.6716599406965367,0.27497683217575875,0.02280487021296529,0.032478663198776125,0.6611407778193095,0.5851049338553936,0.9376997517189702,Graphics Designer
9815,0.7290641776369955,0.20182295724788923,0.16468123935144185,0.43171994159123483,0.5837956695866491,0.34609401294953535,0.27586828560728716,0.40051207766724717,0.4181191203235237,0.9008640576194329,0.3065082846296413,0.429899115611432,0.35647896509736243,0.5333188775120762,API Specialist
9816,0.013649788346253189,0.8722266035644897,0.48087184578347664,0.34904299555067153,0.45833231522145834,0.3091279969769426,0.4539430332572518,0.5455927517414845,0.6601493427772364,0.4093611301093504,0.8975145370339925,0.3756043481347463,0.5944094248387188,0.2903992160083251,Cyber Security Specialist
9817,0.223272371939789,0.10160346859811586,0.5487574915334482,0.5554960937874978,0.9698826527163571,0.11816301552172936,0.8840408464958107,0.9455859785431795,0.9520727644282667,0.4258871512749268,0.8519390716062225,0.5129925985391478,0.5871093309637233,0.3406381512962606,API Specialist
9818,0.09547105204845407,0.4975377314936076,0.6137772295728691,0.5337118682049792,0.7427053063817202,0.6417559374262698,0.9901291732020078,0.420315816504802,0.4342581237030022,0.05548565594490518,0.13971496536300365,0.6573728086143028,0.22325214917969827,0.9339243582044601,Software Developer
9819,0.8601360218022578,0.6481653781617337,0.4199045350551367,0.4205680986808329,0.4887592160847345,0.21956244450767426,0.4858215567229247,0.8576419146072147,0.0742448917086066,0.48817130168010725,0.10474378091363046,0.16174759312322395,0.32120328209014504,0.22837600226577282,Software tester
9820,0.2947877531521287,0.8618651402788156,0.6505785089050378,0.2415765831030594,0.36412264145017204,0.03957577343207286,0.6817218706758725,0.4876118576525843,0.9099295954094708,0.8822506424921616,0.27950677435640114,0.19175432553823135,0.14680346531305333,0.18082719525155933,Graphics Designer
9821,0.11577970141956062,0.03346523695832715,0.4512041662788421,0.3140083866971922,0.1567379996828675,0.6685719241084132,0.15313634894033668,0.7594609155314594,0.5158616684966043,0.18900418138880115,0.06176090252717947,0.805116111917597,0.06279290242285518,0.5701610684253926,AI ML Specialist
9822,0.6128217272954509,0.02072466171419063,0.06850021343338308,0.3298569034596406,0.6196041724718527,0.042545956952574016,0.9550274612367269,0.6995981896252612,0.1464163687438973,0.9614010766619439,0.4842209889750472,0.9188437684021591,0.8073155038961676,0.3951795768187951,Hardware Engineer
9823,0.29997684041288997,0.8935500277738201,0.38736322017164837,0.7322073106327235,0.33667191016126763,0.45083789356979487,0.12205789647835907,0.1598370221525387,0.7823893534849402,0.07452103668587207,0.012376137747980964,0.6756464453485841,0.8037292857745156,0.7313012865815707,Database Administrator
9824,0.8236486259405239,0.67240897983896,0.3439711027695812,0.010837057792540516,0.5446715166994074,0.6096090350818,0.6593170713087081,0.9713291569340172,0.8454344918775573,0.1368072804299545,0.13147625306027466,0.857942339554533,0.553346843441468,0.5127026203197599,Networking Engineer
9825,0.5427105725398609,0.3499936980391425,0.911627199127685,0.11371881928921945,0.5460589887946508,0.02680498006364984,0.15753887892352803,0.5323206324387066,0.969087464956455,0.7318985624987796,0.43914259147626256,0.10128938617151706,0.4029899045948079,0.25949246641310386,Cyber Security Specialist
9826,0.9718641827564568,0.5517340328179523,0.5744687678334839,0.032443072555727426,0.09958569766977421,0.8387048686225806,0.860760330344962,0.9620970185325741,0.036967103695873194,0.41753678873140543,0.7053047713163196,0.8288980563683462,0.8329594765044451,0.8611564234760456,Customer Service Executive
9827,0.5551080902697277,0.5068662504920122,0.9359978099633723,0.16454001818282404,0.14101237992052462,0.9158420207026835,0.8589553256533612,0.11498186350915274,0.0855883907836088,0.22197695995424416,0.6755091708132,0.5505350562291568,0.8727791536318946,0.9910530814481832,Technical Writer
9828,0.0020227830075132402,0.7761187193323295,0.7360312182430262,0.37887851482599877,0.12438395810710123,0.8180688239324464,0.6540108333331409,0.6923254955745292,0.5744932379140651,0.9772633506673251,0.6110877147338706,0.11008436874628624,0.38513278969671316,0.047737236802845584,Customer Service Executive
9829,0.9670290280118489,0.6165730224394931,0.8902423225499972,0.7094612410727799,0.17930749482902764,0.8110940222200623,0.7876878215453337,0.2640770848053354,0.6773607781004641,0.7298221152948261,0.30360141159523224,0.8527506775434773,0.6144950137640676,0.03127969062703173,Technical Writer
9830,0.0376999476049521,0.297366653683956,0.3262190239081265,0.8534858521339564,0.5896189495273955,0.5969045751270896,0.6584524406308683,0.11740376140791486,0.18095401008238743,0.44283187065207363,0.028259608770850653,0.20177908234681652,0.2888565183235623,0.5803582505635355,Software Developer
9831,0.5755809770090535,0.4009108017739328,0.7151306768443821,0.6085483462213611,0.4805352351027411,0.6799405025301969,0.45356912454202936,0.08270708758161305,0.8307596077469609,0.44282692342338004,0.7500880317213265,0.49106739585885073,0.6139021163029615,0.4609304740045095,Database Administrator
9832,0.4570398900525867,0.7490670817550362,0.6052596181389788,0.8649251217018368,0.19189067668791893,0.7765351966581634,0.42470320398455064,0.2534778984430791,0.12253430199382376,0.1331367175903967,0.8434096561722314,0.48778595744489306,0.05892374923667387,0.5680009575882581,Software Developer
9833,0.6875345373317534,0.4507026546935232,0.005431944034017255,0.8578989760739747,0.3584937831098495,0.21774282318648097,0.45464134128669,0.6484020570023893,0.3654927171224225,0.5360623322099246,0.4972132585699154,0.1644253407190226,0.08018269474590234,0.1384276997752658,Cyber Security Specialist
9834,0.9310529514888438,0.7038121138085299,0.9426127462908402,0.30093527834348177,0.9896813457898422,0.9032040352989991,0.686684941881832,0.936379497804692,0.7443121738674281,0.6920772394157938,0.17260513157432644,0.9463740561840652,0.47721345673171833,0.1310509807173421,Database Administrator
9835,0.5679217611323645,0.15374907704609408,0.010859951294165615,0.614415331770764,0.9470850650096179,0.3882552338665971,0.6713905735240729,0.08004357301812803,0.6360536469893343,0.6189694191039756,0.18676061946520184,0.8965257208365834,0.2239976243745011,0.0511447899006473,Customer Service Executive
9836,0.9776216966778771,0.5094108524829434,0.5468721913530635,0.6671358946795432,0.5304414592055199,0.7950070131194096,0.07812125747365639,0.3731312803273418,0.810362115138207,0.4390487477939633,0.8358844802416092,0.7056365882578731,0.5930260154309881,0.9305588384882127,AI ML Specialist
9837,0.7133015252227821,0.3623238851088081,0.717842323063342,0.5818488852447052,0.8093762124129883,0.9196869627142579,0.48603954616657474,0.9950066031840569,0.9848904801753797,0.13415653740240063,0.8020585067651222,0.5289052056769132,0.725025779805774,0.781588661150931,Business Analyst
9838,0.3982890111764268,0.6867250650913435,0.3403266113163028,0.8235664160858887,0.03471222588579459,0.669464013509204,0.16092863426906612,0.39082306940186584,0.5596772851393442,0.5854958479073724,0.05743709382626172,0.26611889423061375,0.3006549578349247,0.8185937916317922,Helpdesk Engineer
9839,0.6269362625440137,0.5932533854276724,0.44217906439579335,0.7175085740178402,0.43135375737277626,0.3379547324938289,0.44134845590400296,0.8961692454282987,0.8613460797204683,0.0910527043136633,0.039792106641026614,0.7688154935225999,0.630798434390962,0.1542915753452676,API Specialist
9840,0.6071882053521298,0.2947480369018367,0.5422072103343369,0.5899665373265327,0.12430723042651659,0.7322912998289364,0.07954030949588342,0.1541144767273115,0.2378039841498404,0.9257374569567466,0.48100719308794204,0.2797708754574806,0.6019193986853317,0.007528739366162163,Database Administrator
9841,0.9668323037224461,0.3430976184330048,0.815530179654036,0.6960525003854294,0.9935753114447309,0.4573809668383796,0.009399105643880246,0.5608675592975291,0.5988936562900947,0.3516266911140111,0.17967980410775086,0.7617858666033133,0.7838514988290023,0.16517832895611873,Networking Engineer
9842,0.06624599383988083,0.2770870629736567,0.8858631815777235,0.4821883868647173,0.0761622895666807,0.8566333145453596,0.9799843464345319,0.7960954005852159,0.1502078616513418,0.4475879850417094,0.9662607267756285,0.7327675784137244,0.8069164994959175,0.7317102753029584,Software tester
9843,0.38591569367539524,0.005599701070016394,0.5089004220132154,0.011580962963713692,0.8339922980384705,0.3350640642194106,0.7000666978974829,0.6915854077175595,0.1398808694294933,0.8631857402849068,0.38590281831634965,0.519489244950666,0.48435016211581494,0.6076873716149693,Graphics Designer
9844,0.01615126526958177,0.3785299458787741,0.6803597138398627,0.24555134636591813,0.13342466667841124,0.8315959132811264,0.5975733506068206,0.18473891052300173,0.3435908903712399,0.02919412520558684,0.39585398314233056,0.9995357792626811,0.8136953822030706,0.7354935280885732,API Specialist
9845,0.4426399156425801,0.9835836926862611,0.4593226385499777,0.4509310080278077,0.995690835358218,0.7212639677760255,0.07700233423572522,0.4261754083638313,0.10268101652802908,0.6245844671638175,0.39510386039557854,0.3730454393142607,0.5912435416859277,0.26405825180140885,AI ML Specialist
9846,0.8387793979219169,0.44819855873595416,0.9575540036731273,0.41982766131253113,0.39014819088460506,0.40105282941286524,0.2314543384805663,0.7848142685356758,0.9039590743617216,0.9075217986479426,0.20010300087034139,0.3055536800765064,0.11381786844620334,0.2551111874886225,Technical Writer
9847,0.3168523922064953,0.15714648217055716,0.24327336183948822,0.9221846584918161,0.9402765281929282,0.39479422928343744,0.011426115119148483,0.15619713144105174,0.3351469997537818,0.33879182840300504,0.5556605425322889,0.31853103738929767,0.9603314267278136,0.3207227388334768,Helpdesk Engineer
9848,0.8045745263588775,0.2608437338567995,0.9716612807894164,0.13549755035572264,0.5378995395302852,0.6358107316905588,0.559821117961575,0.3075841534897983,0.6091715575849119,0.4824572489471961,0.38754371156829903,0.4374996431208641,0.95156952165597,0.3156857827917663,Business Analyst
9849,0.14973494554698374,0.23467845713527924,0.0007743377296611786,0.8032858040140392,0.5089588489513679,0.7229358515360986,0.6995080392842197,0.35685746937752705,0.7777206726763639,0.7006165302141947,0.10825178078368791,0.2969413668873364,0.34771196930035464,0.9272420983869896,Software tester
9850,0.07962449982087616,0.43271679119912676,0.9041847463611211,0.4401980937190625,0.13561801693163644,0.4763447999179409,0.16210829417075345,0.5193168356273237,0.5380919655477162,0.4697982565666253,0.4359706666791989,0.18638334631505682,0.2799762168260824,0.8264672795096619,Software Developer
9851,0.781383581847801,0.7605527184621594,0.19324349565707244,0.06431434774096367,0.5155608253503541,0.6342871973382979,0.968983967534708,0.714035485276084,0.1303867212671005,0.7222232699651043,0.09198245250184611,0.16244306916869267,0.5878902843335436,0.3755530627056545,Application Support Engineer
9852,0.7958828841212198,0.9818744721501907,0.46811593878327307,0.14323570971223287,0.609223398563159,0.10646210678148949,0.8466339195908276,0.2252573433094872,0.2946409871125232,0.46008059394220746,0.8460682098289386,0.2388969642757679,0.9569180210317488,0.9319564496740416,Database Administrator
9853,0.2109459035255674,0.8225340804918192,0.4540012706542741,0.6129024986419112,0.0655697533413121,0.5838431471258294,0.5827026048528459,0.24337404185481448,0.5178282136251332,0.519317103122535,0.4932307570433605,0.3646066187490422,0.8850795171174544,0.7688136753653558,Networking Engineer
9854,0.48620015502127745,0.8478904435583656,0.409312005708224,0.2709625367489127,0.08970450318427958,0.9331418036527003,0.14020499035668565,0.6889907060196547,0.7561121928366796,0.7681003846898278,0.10657290555156096,0.8997361837629908,0.8730122445150889,0.7521270103924541,Project Manager
9855,0.7175395269168092,0.22803127256268385,0.4512194363629164,0.3738389941131094,0.6296895721515888,0.08492713346494307,0.46522138431087967,0.4848549480709281,0.7161793320311245,0.41856437959426274,0.5140539645773542,0.5579913076978334,0.5147618588420317,0.1346317075249468,Application Support Engineer
9856,0.6941738622429945,0.7938308988788431,0.7175015913718925,0.9661283389259159,0.871688773905762,0.15364177373881815,0.09276353548659655,0.001774147642455537,0.05964813822960169,0.14381125485307888,0.7607415047430339,0.24948372828470167,0.8897356559640398,0.7825479920001572,AI ML Specialist
9857,0.9615892440962418,0.34403757750560904,0.3140515758614034,0.49547103824839167,0.30863401979866867,0.2725856572888352,0.6845827530734786,0.7667471491987037,0.11386492324221598,0.8241992720748416,0.3937686440765147,0.22281276217206825,0.8185043348596643,0.355817096655642,Business Analyst
9858,0.7681192136935046,0.44214097695796317,0.1802901496692565,0.6888294456482285,0.3753051935527091,0.5667306331069899,0.06702565078409584,0.8825435203249763,0.31045739373261816,0.8554086247638715,0.5488207122258564,0.284151805068674,0.2621741859431831,0.9465574666727874,Application Support Engineer
9859,0.5095979204549514,0.2325160440179619,0.44762569919442696,0.20371607880823894,0.44315242319599035,0.8715043132110339,0.4531531058086532,0.5562776537578793,0.3786256421643662,0.3126665120131168,0.6420039668197027,0.2670752810637218,0.17372279186212758,0.07089453884793107,Project Manager
9860,0.598967352931588,0.842507406498342,0.629385278624024,0.025456704786015583,0.12001453780883997,0.2535206004202666,0.4043809756901414,0.24231677599275792,0.10220791764347315,0.2467126288949263,0.8597069668806314,0.6068511600383514,0.8969449599676408,0.6469039920606303,Information Security Specialist
9861,0.5552593392029299,0.48923121460704166,0.48961196692380793,0.9680748731818293,0.928830673175841,0.8985120993711586,0.7223251947612073,0.9349499189257312,0.4268015843534546,0.4692828900137259,0.36396760077403134,0.1861040466896614,0.5927022473291587,0.5158351724915902,Database Administrator
9862,0.8674136807512776,0.9931618823582972,0.808891665186824,0.22449786541784822,0.5099446029404728,0.11631415937057854,0.09288217922170283,0.6283798715520905,0.3907928260162923,0.6946022011258289,0.04933532196589496,0.8250292748076465,0.600145940605194,0.3536478705055469,Customer Service Executive
9863,0.4777563545968003,0.07850821284494147,0.2665104834862523,0.8331527352026222,0.4719868595837373,0.8553434429765314,0.023551705924570454,0.870345969299962,0.20313511487846214,0.5546325122401489,0.5102787729211488,0.03369814319006181,0.8762848709343282,0.3118928245693684,API Specialist
9864,0.8756111102404047,0.5584544690875677,0.5134118447921159,0.37121301948317753,0.940990585030156,0.10408149888716345,0.5052402623510445,0.21024705432093915,0.04851224818388877,0.42260294710712687,0.07472749847624516,0.18438025432441163,0.12955297104133834,0.7401046647450004,Software tester
9865,0.3576521728010311,0.4593162845129939,0.6605619407332091,0.9509620056405588,0.15236405975176748,0.288209045854108,0.5569056636050524,0.5203647112241776,0.20171112560817928,0.8451580705207453,0.8129448441284756,0.9384463982963894,0.74937499933324,0.02795509117511663,Customer Service Executive
9866,0.15958735116248424,0.6972735310345377,0.5742903943300814,0.5402950412593439,0.3468852832536453,0.21041843992315745,0.06717569606097262,0.9115681259553966,0.47371196409089955,0.9354799137361947,0.8241566917341606,0.6981679010804654,0.1615609607933679,0.5531165778100355,Helpdesk Engineer
9867,0.3104966351392333,0.35038343448720544,0.4229451517216051,0.6021054310178064,0.5842636457472925,0.2882434369196034,0.2505824387330231,0.2761846453870951,0.44418278205386685,0.5242362719692054,0.04997711409201022,0.6062846365842194,0.15149474007309716,0.5441272855414458,Helpdesk Engineer
9868,0.5302368262990023,0.23068136944898499,0.23293176929611525,0.1658181419397361,0.8683888356394235,0.25632758480250295,0.6535486777352009,0.1292907121890805,0.6373029581573755,0.13075241672120608,0.7894484823517572,0.6706845720583386,0.06504230982888937,0.12425897719836154,AI ML Specialist
9869,0.7611006748281728,0.23645063806707622,0.11187747678490934,0.8065622385477261,0.9166326034740988,0.7387879288539956,0.8839281870469804,0.03651617805017271,0.7937469194485256,0.41251371974243356,0.18042767693017803,0.6887245049245921,0.656034017189237,0.7674589749477481,Technical Writer
9870,0.05913596629125084,0.6990765466082624,0.03932420123926206,0.3284803855371352,0.6950631181051284,0.09782374544599504,0.7412209875055756,0.3113568995774182,0.2943368308712193,0.7179096359808063,0.075277071713582,0.49829101691223776,0.40700849545662243,0.48670202937249063,Project Manager
9871,0.2394997044147832,0.5640256772349185,0.5545899525680853,0.8140927948151024,0.0807365860456637,0.7533503725056392,0.926915070735904,0.6008160185213396,0.08048573202443987,0.21079339171666633,0.799373616484131,0.05960096428224815,0.5179556875867473,0.024094928133843063,Hardware Engineer
9872,0.28466355213317185,0.8539651244885372,0.7621713139644287,0.1457226121643791,0.6207066170988054,0.2780471676613594,0.5621430431502378,0.4192690865871649,0.948059628415803,0.6327905816765614,0.5142954474997874,0.2504406516865151,0.25868400251843926,0.18851784997528598,Hardware Engineer
9873,0.48608935925897623,0.49632179211192895,0.14823553129132194,0.9849721882285785,0.6218515284744466,0.8250330322674537,0.7202127102081346,0.578914958200275,0.7496043154099266,0.26896705738845594,0.41495822943395855,0.007855247545294652,0.6399153689320803,0.18733534495791782,Database Administrator
9874,0.6046129892302651,0.7665728174609833,0.4411041211643978,0.6390333073038312,0.9286241494198606,0.13791067407910107,0.8560023615063361,0.6442837022136962,0.34227431487408155,0.4149936845243324,0.5631375174513545,0.36407735974155964,0.01832108904152252,0.4133978795280865,Technical Writer
9875,0.7053369711209941,0.8585917967593794,0.47832937474312365,0.7763339169237908,0.6205643418934778,0.19539531975340363,0.4461500120590014,0.3577864765017712,0.5795857750326813,0.12389345177004663,0.15945095727808534,0.014046998812058509,0.7896526580785629,0.08769041391718557,Database Administrator
9876,0.06798586365449288,0.9298074670220118,0.5274022250413661,0.30528833671535394,0.1637126263920834,0.8942706185360516,0.05054111012521778,0.2482589263408569,0.9540002085527474,0.1080831401649065,0.813824069245207,0.06730501670978584,0.6678353161620627,0.881375700427497,Hardware Engineer
9877,0.456184577878189,0.7518093553939578,0.38664808845395005,0.5657460207088408,0.4975706958860412,0.3972248725586969,0.7173807364038367,0.9159570607551683,0.5533687352510614,0.9516561841492186,0.032012990192665236,0.26862433985994105,0.3687123403184305,0.5759879688584164,Helpdesk Engineer
9878,0.306157960929504,0.14816167142193593,0.1567252686309124,0.12207716779627764,0.9507948570783734,0.8824814567068839,0.43270468375211824,0.9052295311613481,0.7995183852086605,0.12787381571243917,0.6848054175845796,0.1534289921625951,0.288518648638596,0.8277850570549825,Software tester
9879,0.27667677332274454,0.9943093510897962,0.3978765492407079,0.6074139388466512,0.015752590694400825,0.48576489810592305,0.22539395612082047,0.2516800910410397,0.49490913194865016,0.7874636039108368,0.7787411012347156,0.08671476803348588,0.05747459509143493,0.2941619285597149,Software Developer
9880,0.811608635494339,0.27630045406694415,0.4524848937061936,0.9366758535516873,0.9262628248286752,0.0573068931541757,0.790458194326968,0.6343843747442839,0.07565714025831072,0.27488294390990764,0.4829773245217728,0.9243537834149499,0.7066861608983865,0.04201344384888961,Application Support Engineer
9881,0.28186553173092066,0.7683485651898649,0.459498836350981,0.020557764798939226,0.56805628909151,0.29115965875237726,0.5946038167388454,0.385031272428485,0.6391520270700494,0.261917293531434,0.2547473968801377,0.2826487123827681,0.8274388337675227,0.04145435514539475,API Specialist
